Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
344,17.0,0.0,0.0,165.0,4.0,35.0,9157.0,0.0,44.905,0.0,0.0,2539.851970434189,,,,,,,,,,,,,,,,,,,,,3.619945578919666,1.8375348636859445,5.834294164500341,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,17.0,0.0,0.0,205.0,5.0,40.0,9197.0,0.0,62.303999999999995,0.0,0.0,2543.837072610855,,,,,,,,,,,,,,,,,,,,,4.464690625641282,1.8883451857720732,5.987368542940433,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17.0,0.0,0.0,293.0,6.0,88.0,9285.0,0.0,148.803,0.0,0.0,2552.3148407936096,,,,,,,,,,,,,,,,,,,,,4.972339907250153,1.3271086652177038,5.98793714007594,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,17.0,0.0,0.0,314.0,7.0,21.0,9306.0,0.0,31.203000000000007,0.0,0.0,2554.647253513336,,,,,,,,,,,,,,,,,,,,,4.070857645248195,2.1716821864417106,5.974453003068747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17.0,0.0,0.0,341.0,8.0,27.0,9333.0,0.0,40.202999999999996,0.0,0.0,2557.5805439949036,,,,,,,,,,,,,,,,,,,,,4.164797167843061,1.8859840414468103,5.962852808644851,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,17.0,0.0,0.0,363.0,9.0,22.0,9355.0,0.0,32.303,0.0,0.0,2559.8328268527985,,,,,,,,,,,,,,,,,,,,,4.035453045291979,2.150914111291547,5.975549926490769,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,17.0,0.0,0.0,416.0,10.0,53.0,9408.0,0.0,78.206,0.0,0.0,2565.0371742248535,,,,,,,,,,,,,,,,,,,,,4.267888880845431,1.7259355594281662,5.987589010799527,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17.0,0.0,0.0,446.0,11.0,30.0,9438.0,0.0,44.702999999999996,0.0,0.0,2568.185132265091,,,,,,,,,,,,,,,,,,,,,4.197996589669786,1.781457906758257,5.9498105571985525,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,17.0,0.0,0.0,468.0,12.0,22.0,9460.0,0.0,31.803000000000008,0.0,0.0,2570.4422788619995,,,,,,,,,,,,,,,,,,,,,3.9676371662121754,2.1240734243024466,5.971742243759381,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,17.0,0.0,0.0,483.0,13.0,15.0,9475.0,0.0,17.403000000000006,0.0,0.0,2572.0663464069366,,,,,,,,,,,,,,,,,,,,,2.9703686572882284,1.9750805019732784,5.684632891869292,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,17.0,0.0,0.0,514.0,14.0,31.0,9506.0,0.0,47.702,0.0,0.0,2575.5712933540344,,,,,,,,,,,,,,,,,,,,,4.351318391699469,1.6156533095752765,5.970947010848037,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,17.0,0.0,0.0,532.0,15.0,18.0,9524.0,0.0,21.80400000000001,0.0,0.0,2577.519867658615,,,,,,,,,,,,,,,,,,,,,3.194126967985449,2.168721641214158,5.863766172639935,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,17.0,0.0,0.0,549.0,16.0,17.0,9541.0,0.0,21.803000000000008,0.0,0.0,2579.4597918987274,,,,,,,,,,,,,,,,,,,,,3.3818407883218513,2.0846125326261604,5.863764674378274,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,17.0,0.0,0.0,582.0,17.0,33.0,9574.0,0.0,51.202999999999996,0.0,0.0,2583.0803124904633,,,,,,,,,,,,,,,,,,,,,4.404997532847871,1.8048896785722253,5.976961630438504,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,17.0,0.0,0.0,625.0,18.0,43.0,9617.0,0.0,51.904000000000025,0.0,0.0,2587.48916387558,,,,,,,,,,,,,,,,,,,,,3.43036402647543,1.563730975482003,5.94538649406141,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,0.0,0.0,641.0,19.0,16.0,9633.0,0.0,20.703000000000007,0.0,0.0,2589.1876854896545,,,,,,,,,,,,,,,,,,,,,3.388062358016509,2.1217975386726375,5.855393138092546,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,17.0,0.0,0.0,663.0,20.0,22.0,9655.0,0.0,27.004000000000012,0.0,0.0,2591.5744359493256,,,,,,,,,,,,,,,,,,,,,3.3195521853489827,2.0285707422780095,5.888615061132481,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,18.0,0.0,0.0,34.0,1.0,34.0,9689.0,0.0,46.50300000000001,0.0,0.0,2712.9025259017944,,,,,,,,,,,,,,,,,,,,,3.862863284250179,1.6364819844525176,5.943611503519238,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,18.0,0.0,0.0,58.0,2.0,24.0,9713.0,0.0,28.006000000000014,0.0,0.0,2715.622331380844,,,,,,,,,,,,,,,,,,,,,3.1652439255461964,2.2549059108804825,5.937028679178486,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,18.0,0.0,0.0,83.0,3.0,25.0,9738.0,0.0,36.303,0.0,0.0,2718.260265350342,,,,,,,,,,,,,,,,,,,,,4.030260157431862,2.0156562689778004,5.9751816804280775,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,18.0,0.0,0.0,108.0,4.0,25.0,9763.0,0.0,34.403,0.0,0.0,2720.870925426483,,,,,,,,,,,,,,,,,,,,,3.809453591775375,1.795049963980063,5.848331459106907,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18.0,0.0,0.0,138.0,5.0,30.0,9793.0,0.0,43.303,0.0,0.0,2724.106542110443,,,,,,,,,,,,,,,,,,,,,4.059126833815094,1.7687406257898832,5.930590782613167,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,18.0,0.0,0.0,186.0,6.0,48.0,9841.0,0.0,75.803,0.0,0.0,2728.950624704361,,,,,,,,,,,,,,,,,,,,,4.562649728000847,1.5454857097382355,5.984812652044938,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,18.0,0.0,0.0,213.0,7.0,27.0,9868.0,0.0,28.10800000000002,0.0,0.0,2731.7020914554596,,,,,,,,,,,,,,,,,,,,,2.827188158702105,2.181228540288513,5.889712200543844,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,18.0,0.0,0.0,231.0,8.0,18.0,9886.0,0.0,23.40300000000001,0.0,0.0,2733.757157802582,,,,,,,,,,,,,,,,,,,,,3.4575398229511034,2.0990438060559855,5.89839971597266,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,18.0,0.0,0.0,271.0,9.0,40.0,9926.0,0.0,63.102000000000004,0.0,0.0,2738.2132024765015,,,,,,,,,,,,,,,,,,,,,4.524435180662096,1.5767191525385733,5.986946375101236,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18.0,0.0,0.0,291.0,10.0,20.0,9946.0,0.0,26.90300000000001,0.0,0.0,2740.4458153247833,,,,,,,,,,,,,,,,,,,,,3.6332823553886713,2.083216216997698,5.935381025177599,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,18.0,0.0,0.0,312.0,11.0,21.0,9967.0,0.0,27.30400000000001,0.0,0.0,2742.7810547351837,,,,,,,,,,,,,,,,,,,,,3.5172476192274935,2.179780396524087,5.938427613961635,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,18.0,0.0,0.0,336.0,12.0,24.0,9991.0,0.0,35.803,0.0,0.0,2745.32643532753,,,,,,,,,,,,,,,,,,,,,4.135501414988374,2.108238805789843,5.980802102672936,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,18.0,0.0,0.0,363.0,13.0,27.0,10018.0,0.0,29.607000000000017,0.0,0.0,2748.0841438770294,,,,,,,,,,,,,,,,,,,,,3.0003411576100927,1.7228821338631346,5.7488196319567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,18.0,0.0,0.0,384.0,14.0,21.0,10039.0,0.0,24.905000000000012,0.0,0.0,2750.4003422260284,,,,,,,,,,,,,,,,,,,,,3.177079518982525,2.2197908232298937,5.908981625446557,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,18.0,0.0,0.0,401.0,15.0,17.0,10056.0,0.0,18.805000000000007,0.0,0.0,2752.17151427269,,,,,,,,,,,,,,,,,,,,,2.865121697097497,2.0372046672766024,5.719320680771788,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,18.0,0.0,0.0,421.0,16.0,20.0,10076.0,0.0,24.80400000000001,0.0,0.0,2754.3828773498535,,,,,,,,,,,,,,,,,,,,,3.3224396359793302,2.1067233983753586,5.8844953774902775,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,18.0,0.0,0.0,446.0,17.0,25.0,10101.0,0.0,35.803999999999995,0.0,0.0,2757.0331287384033,,,,,,,,,,,,,,,,,,,,,3.9702011142422693,2.218731908764097,5.9808021897507,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,18.0,0.0,0.0,477.0,18.0,31.0,10132.0,0.0,47.803999999999995,0.0,0.0,2760.3767199516296,,,,,,,,,,,,,,,,,,,,,4.360465094015882,2.1456977411162166,5.987393737339978,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,18.0,0.0,0.0,502.0,19.0,25.0,10157.0,0.0,29.506000000000014,0.0,0.0,2762.8639619350433,,,,,,,,,,,,,,,,,,,,,3.2180548162777463,2.2293703425199833,5.941171541092501,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,18.0,0.0,0.0,542.0,20.0,40.0,10197.0,0.0,58.703,0.0,0.0,2766.9898116588593,,,,,,,,,,,,,,,,,,,,,4.1955205519532655,1.6360875355413789,5.976348929795536,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,19.0,0.0,0.0,32.0,1.0,32.0,10229.0,0.0,50.403,0.0,0.0,2866.67746424675,,,,,,,,,,,,,,,,,,,,,4.467434649239272,1.9561580482187755,5.985847263774297,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,19.0,0.0,0.0,67.0,2.0,35.0,10264.0,0.0,57.202999999999996,0.0,0.0,2870.2399141788483,,,,,,,,,,,,,,,,,,,,,4.6661596846485605,1.6939930987092584,5.987053013505253,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,19.0,0.0,0.0,96.0,3.0,29.0,10293.0,0.0,47.202,0.0,0.0,2873.3796586990356,,,,,,,,,,,,,,,,,,,,,4.599153446114766,1.757969600516605,5.984813013311488,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,19.0,0.0,0.0,154.0,4.0,58.0,10351.0,0.0,75.011,0.0,0.0,2879.142960548401,,,,,,,,,,,,,,,,,,,,,3.738275161983968,1.8975444636581955,5.975033270488603,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,19.0,0.0,0.0,216.0,5.0,62.0,10413.0,0.0,85.405,0.0,0.0,2885.1988327503204,,,,,,,,,,,,,,,,,,,,,3.9961566632351766,1.6162528791042239,5.980277163934171,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,19.0,0.0,0.0,243.0,6.0,27.0,10440.0,0.0,39.803999999999995,0.0,0.0,2888.090333223343,,,,,,,,,,,,,,,,,,,,,4.119471819841522,2.1991468530439504,5.984820696077061,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,19.0,0.0,0.0,287.0,7.0,44.0,10484.0,0.0,71.203,0.0,0.0,2892.443878173828,,,,,,,,,,,,,,,,,,,,,4.664342012159697,1.6766307981080042,5.987586210762794,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,19.0,0.0,0.0,326.0,8.0,39.0,10523.0,0.0,54.104,0.0,0.0,2896.3605251312256,,,,,,,,,,,,,,,,,,,,,3.950220798961395,1.7566381789240635,5.970889521794073,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,19.0,0.0,0.0,359.0,9.0,33.0,10556.0,0.0,51.403999999999996,0.0,0.0,2899.9448924064636,,,,,,,,,,,,,,,,,,,,,4.422810213995251,1.9844845005923368,5.9874870847071175,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,19.0,0.0,0.0,382.0,10.0,23.0,10579.0,0.0,35.202999999999996,0.0,0.0,2902.5227675437927,,,,,,,,,,,,,,,,,,,,,4.237131739461299,2.1437160671699695,5.98200447622916,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,19.0,0.0,0.0,405.0,11.0,23.0,10602.0,0.0,33.803,0.0,0.0,2904.9479484558105,,,,,,,,,,,,,,,,,,,,,4.0551660764930775,2.1174150556873994,5.977180334343747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,19.0,0.0,0.0,423.0,12.0,18.0,10620.0,0.0,23.803000000000008,0.0,0.0,2906.9113099575043,,,,,,,,,,,,,,,,,,,,,3.523566744743334,2.107014588416791,5.90526727313593,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,19.0,0.0,0.0,438.0,13.0,15.0,10635.0,0.0,17.803000000000004,0.0,0.0,2908.570532798767,,,,,,,,,,,,,,,,,,,,,3.048150763597151,2.0015456086581156,5.707880570611766,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,19.0,0.0,0.0,468.0,14.0,30.0,10665.0,0.0,44.302,0.0,0.0,2911.6195821762085,,,,,,,,,,,,,,,,,,,,,4.158859442913242,1.4964872398821194,5.929867664983293,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,19.0,0.0,0.0,482.0,15.0,14.0,10679.0,0.0,18.203000000000007,0.0,0.0,2913.231381416321,,,,,,,,,,,,,,,,,,,,,3.345366103083102,1.978231644128584,5.771690839450746,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,19.0,0.0,0.0,500.0,16.0,18.0,10697.0,0.0,23.303000000000008,0.0,0.0,2915.2252395153046,,,,,,,,,,,,,,,,,,,,,3.4425437173382054,2.0505862495380325,5.876207674707838,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,19.0,0.0,0.0,548.0,17.0,48.0,10745.0,0.0,75.10400000000001,0.0,0.0,2920.0572533607483,,,,,,,,,,,,,,,,,,,,,4.518963156232664,1.7992361833943438,5.987930902248971,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19.0,0.0,0.0,579.0,18.0,31.0,10776.0,0.0,36.00900000000001,0.0,0.0,2923.2577900886536,,,,,,,,,,,,,,,,,,,,,3.223494704551254,1.9235924179906243,5.9359716226955035,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,19.0,0.0,0.0,597.0,19.0,18.0,10794.0,0.0,23.303000000000008,0.0,0.0,2925.1907234191895,,,,,,,,,,,,,,,,,,,,,3.4425437173382054,2.0505862495380325,5.876207674707838,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19.0,0.0,0.0,622.0,20.0,25.0,10819.0,0.0,36.903,0.0,0.0,2927.8153495788574,,,,,,,,,,,,,,,,,,,,,4.101800672160101,2.084467292719745,5.9811261429518785,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,20.0,0.0,0.0,69.0,1.0,69.0,10888.0,0.0,103.40299999999999,0.0,0.0,3040.585622549057,,,,,,,,,,,,,,,,,,,,,4.372788527832617,1.3259258065308523,5.924202552934763,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,20.0,0.0,0.0,95.0,2.0,26.0,10914.0,0.0,37.803,0.0,0.0,3043.359572649002,,,,,,,,,,,,,,,,,,,,,4.049163886382518,1.9293960476511929,5.9520349418207035,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,20.0,0.0,0.0,123.0,3.0,28.0,10942.0,0.0,36.504999999999995,0.0,0.0,3046.231929063797,,,,,,,,,,,,,,,,,,,,,3.620326081917948,2.1408263704994765,5.969281177356097,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,20.0,0.0,0.0,148.0,4.0,25.0,10967.0,0.0,35.702999999999996,0.0,0.0,3048.7943847179413,,,,,,,,,,,,,,,,,,,,,3.9622166370331593,1.8667417670893018,5.903405840013726,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,20.0,0.0,0.0,169.0,5.0,21.0,10988.0,0.0,31.203000000000007,0.0,0.0,3051.005351305008,,,,,,,,,,,,,,,,,,,,,4.070857645248195,2.1716821864417106,5.974453003068747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,20.0,0.0,0.0,191.0,6.0,22.0,11010.0,0.0,28.30500000000001,0.0,0.0,3053.400213241577,,,,,,,,,,,,,,,,,,,,,3.492303993800277,2.3385579946150825,5.959901914426976,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20.0,0.0,0.0,221.0,7.0,30.0,11040.0,0.0,46.303,0.0,0.0,3056.5520873069763,,,,,,,,,,,,,,,,,,,,,4.356412375914888,1.9267213770272937,5.9783837741634045,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,20.0,0.0,0.0,240.0,8.0,19.0,11059.0,0.0,23.80400000000001,0.0,0.0,3058.5880584716797,,,,,,,,,,,,,,,,,,,,,3.338273373274188,2.1963599324338987,5.905268270978197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,20.0,0.0,0.0,280.0,9.0,40.0,11099.0,0.0,56.50300000000001,0.0,0.0,3062.686294555664,,,,,,,,,,,,,,,,,,,,,4.030721378099258,1.672400192336179,5.980219833784075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,20.0,0.0,0.0,324.0,10.0,44.0,11143.0,0.0,69.10300000000001,0.0,0.0,3066.987537384033,,,,,,,,,,,,,,,,,,,,,4.522141488125039,1.6698954277750409,5.973174196116248,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20.0,0.0,0.0,352.0,11.0,28.0,11171.0,0.0,43.702999999999996,0.0,0.0,3069.9384367465973,,,,,,,,,,,,,,,,,,,,,4.389318458986969,1.9782463534201866,5.983672347017908,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,20.0,0.0,0.0,368.0,12.0,16.0,11187.0,0.0,20.303000000000008,0.0,0.0,3071.7474842071533,,,,,,,,,,,,,,,,,,,,,3.3140679330671716,2.1153747961463365,5.845081490700249,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,20.0,0.0,0.0,383.0,13.0,15.0,11202.0,0.0,17.803000000000004,0.0,0.0,3073.669365644455,,,,,,,,,,,,,,,,,,,,,3.048150763597151,2.0015456086581156,5.707880570611766,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,20.0,0.0,0.0,405.0,14.0,22.0,11224.0,0.0,33.202999999999996,0.0,0.0,3076.0553815364838,,,,,,,,,,,,,,,,,,,,,4.15772795574733,2.158647083489644,5.9789857000437845,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,20.0,0.0,0.0,419.0,15.0,14.0,11238.0,0.0,18.302000000000007,0.0,0.0,3077.6899139881134,,,,,,,,,,,,,,,,,,,,,3.366376812839129,1.9663673709536873,5.7733905598486555,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,20.0,0.0,0.0,459.0,16.0,40.0,11278.0,0.0,57.20300000000001,0.0,0.0,3081.731742143631,,,,,,,,,,,,,,,,,,,,,4.083051288653634,1.6688527563558593,5.982186654193545,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,20.0,0.0,0.0,485.0,17.0,26.0,11304.0,0.0,41.202999999999996,0.0,0.0,3084.435596704483,,,,,,,,,,,,,,,,,,,,,4.4389411308800355,2.0921454241436583,5.986245748987229,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,20.0,0.0,0.0,509.0,18.0,24.0,11328.0,0.0,35.403,0.0,0.0,3086.9190459251404,,,,,,,,,,,,,,,,,,,,,4.08563437721141,2.1163535428465905,5.980202798008231,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,20.0,0.0,0.0,577.0,19.0,68.0,11396.0,0.0,107.403,0.0,0.0,3093.634291410446,,,,,,,,,,,,,,,,,,,,,4.612499662525278,1.4246347806124915,5.979716251042852,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20.0,0.0,0.0,608.0,20.0,31.0,11427.0,0.0,39.904,0.0,0.0,3096.81365275383,,,,,,,,,,,,,,,,,,,,,3.601971424621006,1.7615685955798706,5.88243168725959,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,21.0,0.0,0.0,40.0,1.0,40.0,11467.0,0.0,62.504999999999995,0.0,0.0,3207.0631823539734,,,,,,,,,,,,,,,,,,,,,4.479715038436374,2.140107632655774,5.987985928473633,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,21.0,0.0,0.0,82.0,2.0,42.0,11509.0,0.0,51.412999999999975,0.0,0.0,3211.3508269786835,,,,,,,,,,,,,,,,,,,,,3.4756993387554793,2.616121305449628,5.987721225590782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,21.0,0.0,0.0,104.0,3.0,22.0,11531.0,0.0,32.803,0.0,0.0,3213.784961938858,,,,,,,,,,,,,,,,,,,,,4.103345693486401,2.1693685987896405,5.9780858431898745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,21.0,0.0,0.0,125.0,4.0,21.0,11552.0,0.0,29.703000000000007,0.0,0.0,3216.0433218479156,,,,,,,,,,,,,,,,,,,,,3.8597827188375327,2.0200368753188545,5.930443980181862,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,21.0,0.0,0.0,161.0,5.0,36.0,11588.0,0.0,56.303999999999995,0.0,0.0,3219.8731124401093,,,,,,,,,,,,,,,,,,,,,4.461787785001791,1.9942630370939431,5.986760799399558,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,21.0,0.0,0.0,181.0,6.0,20.0,11608.0,0.0,24.90400000000001,0.0,0.0,3222.3482398986816,,,,,,,,,,,,,,,,,,,,,3.3357838237216826,2.155187233411629,5.908981182847632,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,21.0,0.0,0.0,226.0,7.0,45.0,11653.0,0.0,78.202,0.0,0.0,3226.809957742691,,,,,,,,,,,,,,,,,,,,,5.026347975205513,1.5265688126897843,5.987947255050434,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,21.0,0.0,0.0,251.0,8.0,25.0,11678.0,0.0,34.903999999999996,0.0,0.0,3229.4550902843475,,,,,,,,,,,,,,,,,,,,,3.862583227565292,2.1951394444676353,5.977666968386891,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,21.0,0.0,0.0,290.0,9.0,39.0,11717.0,0.0,57.80699999999999,0.0,0.0,3233.5119144916534,,,,,,,,,,,,,,,,,,,,,4.233917754864054,2.3331905844279617,5.987941376378287,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,21.0,0.0,0.0,316.0,10.0,26.0,11743.0,0.0,31.605000000000015,0.0,0.0,3236.257468700409,,,,,,,,,,,,,,,,,,,,,3.336815128254572,2.0604275497321263,5.92506341079211,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,21.0,0.0,0.0,342.0,11.0,26.0,11769.0,0.0,36.403999999999996,0.0,0.0,3239.0564370155334,,,,,,,,,,,,,,,,,,,,,3.886706633795571,2.1616449416471313,5.978590284246565,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,21.0,0.0,0.0,365.0,12.0,23.0,11792.0,0.0,34.702999999999996,0.0,0.0,3241.486155986786,,,,,,,,,,,,,,,,,,,,,4.172788761244484,2.0988878478713837,5.969114916988789,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,21.0,0.0,0.0,392.0,13.0,27.0,11819.0,0.0,29.607000000000017,0.0,0.0,3244.415575504303,,,,,,,,,,,,,,,,,,,,,3.0001935767666015,1.683396128857313,5.75182011903524,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,21.0,0.0,0.0,416.0,14.0,24.0,11843.0,0.0,37.202999999999996,0.0,0.0,3246.979400396347,,,,,,,,,,,,,,,,,,,,,4.309974332711175,2.1274055720295535,5.98401498116862,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,21.0,0.0,0.0,431.0,15.0,15.0,11858.0,0.0,18.303000000000008,0.0,0.0,3248.761942386627,,,,,,,,,,,,,,,,,,,,,3.142150843751225,2.076770297608522,5.773395631682054,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
